EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1442702,54,No,Travel_Frequently,966,Neurology,1,4,Life Sciences,1,4,Female,53,3,3,Therapist,3,Divorced,10502.0,9659,7,Y,No,17,3,1,80,1,10.0,2,1,5.0,4.0,1.0,4.0
1226564,44,No,Travel_Rarely,1117,Maternity,2,1,Life Sciences,1,1,Female,72,4,1,Other,4,Married,2011.0,19982,1,Y,No,13,3,4,80,1,10.0,5,3,10.0,5.0,7.0,7.0
1245033,19,Yes,Non-Travel,504,Maternity,10,3,Medical,1,1,Female,96,2,1,Other,2,Single,1859.0,6148,1,Y,Yes,25,4,2,80,0,1.0,2,4,1.0,1.0,0.0,0.0
1856613,29,No,Travel_Rarely,1010,Maternity,1,3,Life Sciences,1,1,Female,97,3,1,Other,4,Divorced,3760.0,5598,1,Y,No,15,3,1,80,3,3.0,5,3,3.0,2.0,1.0,2.0
1559788,54,No,Travel_Rarely,685,Maternity,3,3,Life Sciences,1,4,Male,85,3,4,Administrative,4,Married,4899.0,23474,3,Y,No,14,3,1,80,0,10.0,2,3,10.0,9.0,0.0,9.0
1845153,31,No,Travel_Rarely,1332,Maternity,11,2,Medical,1,3,Male,80,3,2,Nurse,1,Married,6833.0,17089,1,Y,Yes,12,3,4,80,0,6.0,2,2,6.0,5.0,0.0,1.0
1216132,31,No,Travel_Rarely,1062,Maternity,24,3,Medical,1,3,Female,96,2,2,Nurse,1,Single,6812.0,17198,1,Y,No,19,3,2,80,0,10.0,2,3,10.0,9.0,1.0,8.0
1718896,59,No,Travel_Rarely,326,Cardiology,3,3,Life Sciences,1,3,Female,48,2,2,Nurse,4,Single,5171.0,16490,5,Y,No,17,3,4,80,0,13.0,2,3,6.0,1.0,0.0,5.0
1659741,43,No,Travel_Rarely,920,Maternity,3,3,Life Sciences,1,3,Male,96,1,5,Administrative,4,Married,4899.0,18625,3,Y,No,14,3,2,80,1,25.0,2,3,8.0,7.0,0.0,7.0
1460231,49,No,Travel_Rarely,1098,Neurology,4,2,Medical,1,1,Male,85,2,5,Other,3,Married,4899.0,12124,2,Y,No,13,3,3,80,1,23.0,2,4,1.0,0.0,0.0,0.0
1276743,36,No,Travel_Frequently,469,Maternity,3,3,Technical Degree,1,3,Male,46,3,1,Other,2,Married,3692.0,9256,1,Y,No,12,3,3,80,0,12.0,2,2,11.0,10.0,0.0,7.0
1551418,48,No,Travel_Rarely,969,Maternity,2,2,Technical Degree,1,4,Male,76,4,1,Nurse,2,Single,2559.0,16620,5,Y,No,11,3,3,80,0,7.0,4,2,1.0,0.0,0.0,0.0
1409781,27,No,Travel_Rarely,1167,Maternity,4,2,Life Sciences,1,1,Male,76,3,1,Other,3,Divorced,2517.0,3208,1,Y,No,11,3,2,80,3,5.0,2,3,5.0,3.0,0.0,3.0
1429070,29,No,Travel_Rarely,1329,Maternity,7,3,Life Sciences,1,3,Male,82,3,2,Nurse,4,Divorced,6623.0,4204,1,Y,Yes,11,3,2,80,2,6.0,2,3,6.0,0.0,1.0,0.0
1149718,48,No,Travel_Rarely,715,Maternity,1,3,Life Sciences,1,4,Male,76,2,5,Administrative,4,Single,4899.0,8733,6,Y,No,12,3,3,80,0,25.0,3,4,1.0,0.0,0.0,0.0
1593907,29,No,Travel_Rarely,694,Maternity,1,3,Life Sciences,1,4,Female,87,2,4,Administrative,4,Divorced,16124.0,3423,3,Y,No,14,3,2,80,2,9.0,2,2,7.0,7.0,1.0,7.0
1346366,34,No,Travel_Rarely,1320,Maternity,20,3,Technical Degree,1,3,Female,89,4,1,Other,3,Married,2585.0,21643,0,Y,No,17,3,4,80,0,2.0,5,2,1.0,0.0,0.0,0.0
1471840,44,No,Travel_Rarely,1099,Cardiology,5,3,Marketing,1,2,Male,88,3,5,Administrative,2,Married,4899.0,8751,7,Y,No,11,3,3,80,1,26.0,5,3,5.0,9.0,3.0,10.0
1081187,33,No,Travel_Rarely,536,Cardiology,10,5,Marketing,1,4,Male,82,4,3,Nurse,3,Divorced,8380.0,21708,0,Y,Yes,14,3,4,80,2,10.0,3,3,9.0,8.0,0.0,8.0
1237363,19,No,Travel_Rarely,265,Maternity,25,3,Life Sciences,1,2,Female,57,4,1,Other,4,Single,2994.0,21221,1,Y,Yes,12,3,4,80,0,1.0,2,3,1.0,0.0,0.0,1.0
1473069,23,No,Travel_Rarely,373,Maternity,1,2,Life Sciences,1,4,Male,47,3,1,Other,3,Married,1223.0,16901,1,Y,No,22,4,4,80,1,1.0,2,3,1.0,0.0,0.0,1.0
1322371,25,Yes,Travel_Frequently,599,Cardiology,24,1,Life Sciences,1,3,Male,73,1,1,Other,4,Single,1118.0,8040,1,Y,Yes,14,3,4,80,0,1.0,4,3,1.0,0.0,1.0,0.0
1574047,26,No,Travel_Rarely,583,Maternity,4,2,Life Sciences,1,3,Male,53,3,1,Other,4,Single,2875.0,9973,1,Y,Yes,20,4,2,80,0,8.0,2,2,8.0,5.0,2.0,2.0
1588094,45,No,Travel_Rarely,1449,Cardiology,2,3,Marketing,1,1,Female,94,1,5,Administrative,2,Single,4899.0,2493,2,Y,Yes,16,3,1,80,0,26.0,2,3,5.0,10.0,1.0,11.0
1364438,55,No,Non-Travel,177,Maternity,8,1,Medical,1,4,Male,37,2,4,Nurse,2,Divorced,13577.0,25592,1,Y,Yes,15,3,4,80,1,10.0,3,3,5.0,9.0,1.0,0.0
1724855,21,Yes,Travel_Frequently,251,Maternity,10,2,Life Sciences,1,1,Female,45,2,1,Nurse,3,Single,2625.0,25308,1,Y,No,20,4,3,80,0,2.0,2,1,2.0,2.0,2.0,2.0
1032289,46,No,Travel_Rarely,168,Cardiology,4,2,Marketing,1,4,Female,33,2,5,Administrative,2,Married,4899.0,9946,2,Y,No,14,3,3,80,1,26.0,2,3,11.0,4.0,0.0,8.0
1826524,34,No,Travel_Rarely,131,Cardiology,2,3,Marketing,1,3,Female,86,3,2,Nurse,1,Single,4538.0,6039,0,Y,Yes,12,3,4,80,0,4.0,3,3,3.0,2.0,0.0,2.0
1426682,51,No,Travel_Frequently,237,Cardiology,9,3,Life Sciences,1,4,Male,83,3,5,Administrative,2,Divorced,4899.0,19196,4,Y,Yes,24,4,1,80,1,10.0,5,2,5.0,10.0,1.0,10.0
1826449,59,No,Travel_Rarely,1429,Maternity,18,4,Medical,1,4,Male,67,3,3,Therapist,4,Single,10512.0,20002,6,Y,No,12,3,4,80,0,25.0,6,2,9.0,7.0,5.0,4.0
1319702,34,No,Travel_Frequently,135,Maternity,19,3,Medical,1,3,Female,46,3,2,Nurse,2,Divorced,4444.0,22534,4,Y,No,13,3,3,80,2,15.0,2,4,11.0,8.0,5.0,10.0
1668404,28,Yes,Travel_Frequently,791,Maternity,1,4,Medical,1,4,Male,44,3,1,Nurse,3,Single,2154.0,6842,0,Y,Yes,11,3,3,80,0,5.0,2,2,4.0,2.0,0.0,2.0
1459186,44,No,Travel_Rarely,1199,Neurology,4,2,Life Sciences,1,3,Male,92,4,5,Other,1,Divorced,4899.0,17477,1,Y,No,14,3,4,80,2,26.0,4,2,5.0,9.0,1.0,13.0
1488640,34,No,Travel_Frequently,648,Neurology,11,3,Life Sciences,1,3,Male,56,2,2,Other,2,Married,4490.0,21833,4,Y,No,11,3,4,80,2,14.0,5,4,10.0,9.0,1.0,8.0
1711208,35,No,Travel_Rarely,735,Maternity,6,1,Life Sciences,1,3,Male,66,3,1,Other,3,Married,3506.0,6020,0,Y,Yes,14,3,4,80,0,4.0,3,3,3.0,2.0,2.0,2.0
1619962,42,No,Travel_Rarely,603,Maternity,7,4,Medical,1,2,Female,78,4,2,Other,2,Married,2372.0,5628,6,Y,Yes,16,3,4,80,0,18.0,2,3,1.0,0.0,0.0,0.0
1411176,43,No,Travel_Rarely,531,Cardiology,4,4,Marketing,1,4,Female,56,2,3,Nurse,4,Single,10231.0,20364,3,Y,No,14,3,4,80,0,23.0,3,4,5.0,7.0,1.0,3.0
1702814,36,No,Travel_Rarely,429,Neurology,2,4,Life Sciences,1,3,Female,53,3,2,Therapist,2,Single,5410.0,2323,9,Y,Yes,11,3,4,80,0,18.0,2,3,16.0,14.0,5.0,12.0
1059499,44,No,Travel_Rarely,621,Maternity,15,3,Medical,1,1,Female,73,3,3,Nurse,4,Married,7978.0,14075,1,Y,No,11,3,4,80,1,10.0,2,3,10.0,7.0,0.0,5.0
1612685,28,No,Travel_Frequently,193,Maternity,2,3,Life Sciences,1,4,Male,52,2,1,Nurse,4,Married,3867.0,14222,1,Y,Yes,12,3,2,80,1,2.0,2,3,2.0,2.0,2.0,2.0
1744003,51,No,Travel_Frequently,968,Maternity,6,2,Medical,1,2,Female,40,2,1,Nurse,3,Single,2838.0,4257,0,Y,No,14,3,2,80,0,8.0,6,2,7.0,0.0,7.0,7.0
1825727,30,No,Non-Travel,879,Maternity,9,2,Medical,1,3,Female,72,3,2,Therapist,3,Single,4695.0,12858,7,Y,Yes,18,3,3,80,0,10.0,3,3,8.0,4.0,1.0,7.0
1100849,29,Yes,Travel_Rarely,806,Maternity,7,3,Technical Degree,1,2,Female,39,3,1,Nurse,3,Divorced,3339.0,17285,3,Y,Yes,13,3,1,80,2,10.0,2,3,7.0,7.0,7.0,7.0
1165880,28,No,Travel_Rarely,640,Maternity,1,3,Technical Degree,1,4,Male,84,3,1,Other,1,Single,2080.0,4732,2,Y,No,11,3,2,80,0,5.0,2,2,3.0,2.0,1.0,2.0
1386101,25,No,Travel_Rarely,266,Maternity,1,3,Medical,1,4,Female,40,3,1,Other,2,Single,2096.0,18830,1,Y,No,18,3,4,80,0,2.0,3,2,2.0,2.0,2.0,1.0
1053739,32,No,Travel_Rarely,604,Cardiology,8,3,Medical,1,3,Male,56,4,2,Nurse,4,Married,6209.0,11693,1,Y,No,15,3,3,80,2,10.0,4,4,10.0,7.0,0.0,8.0
1259785,45,No,Travel_Frequently,364,Neurology,25,3,Medical,1,2,Female,83,3,5,Other,2,Single,4899.0,13035,3,Y,No,22,4,3,80,0,22.0,4,3,0.0,0.0,0.0,0.0
1772045,39,No,Travel_Rarely,412,Neurology,13,4,Medical,1,3,Female,94,2,4,Other,2,Divorced,4899.0,17334,6,Y,Yes,13,3,4,80,2,21.0,4,3,19.0,9.0,1.0,2.0
1153402,58,No,Travel_Rarely,848,Maternity,23,4,Life Sciences,1,1,Male,88,3,1,Other,3,Divorced,2372.0,26076,1,Y,No,12,3,4,80,2,2.0,3,3,2.0,2.0,2.0,2.0
1111156,32,No,Travel_Rarely,1089,Maternity,7,2,Life Sciences,1,4,Male,79,3,2,Nurse,3,Married,4883.0,22845,1,Y,No,18,3,1,80,1,10.0,3,3,10.0,4.0,1.0,1.0
1191511,39,Yes,Travel_Rarely,360,Maternity,23,3,Medical,1,3,Male,93,3,1,Other,1,Single,3904.0,22154,0,Y,No,13,3,1,80,0,6.0,2,3,5.0,2.0,0.0,3.0
1391589,30,No,Travel_Rarely,1138,Maternity,6,3,Technical Degree,1,1,Female,48,2,2,Nurse,4,Married,4627.0,23631,0,Y,No,12,3,1,80,1,10.0,6,3,9.0,2.0,6.0,7.0
1474475,36,No,Travel_Rarely,325,Maternity,10,4,Technical Degree,1,4,Female,63,3,3,Nurse,3,Married,7094.0,5747,3,Y,No,12,3,1,80,0,10.0,0,3,7.0,7.0,1.0,7.0
1211290,46,No,Travel_Rarely,991,Neurology,1,2,Life Sciences,1,4,Female,44,3,1,Other,1,Single,3423.0,22957,6,Y,No,12,3,3,80,0,10.0,3,4,7.0,6.0,5.0,7.0
1193428,28,No,Non-Travel,1476,Maternity,1,3,Life Sciences,1,3,Female,55,1,2,Nurse,4,Married,6674.0,16392,0,Y,No,11,3,1,80,3,10.0,6,3,9.0,8.0,7.0,5.0
1545703,50,No,Travel_Rarely,1322,Maternity,28,3,Life Sciences,1,4,Female,43,3,4,Administrative,1,Married,4899.0,22422,4,Y,Yes,11,3,2,80,0,25.0,2,3,3.0,2.0,1.0,2.0
1202936,40,Yes,Travel_Rarely,299,Cardiology,25,4,Marketing,1,4,Male,57,2,3,Nurse,2,Single,9094.0,17235,2,Y,Yes,12,3,3,80,0,9.0,2,3,5.0,4.0,1.0,0.0
1171299,52,Yes,Travel_Rarely,1030,Cardiology,5,3,Life Sciences,1,2,Male,64,3,3,Nurse,2,Single,8446.0,21534,9,Y,Yes,19,3,3,80,0,10.0,2,2,8.0,7.0,7.0,7.0
1277861,30,No,Travel_Rarely,634,Neurology,17,4,Medical,1,2,Female,95,3,3,Other,1,Married,11916.0,25927,1,Y,Yes,23,4,4,80,2,9.0,2,3,9.0,1.0,0.0,8.0
1622014,39,No,Travel_Rarely,524,Maternity,18,2,Life Sciences,1,1,Male,32,3,2,Therapist,3,Single,4534.0,13352,0,Y,No,11,3,1,80,0,9.0,6,3,8.0,7.0,1.0,7.0
1379068,31,No,Non-Travel,587,Cardiology,2,4,Life Sciences,1,4,Female,57,3,3,Nurse,3,Divorced,9852.0,8935,1,Y,Yes,19,3,1,80,1,10.0,5,2,10.0,8.0,1.0,6.0
1546275,41,No,Non-Travel,256,Cardiology,10,2,Medical,1,3,Male,40,1,2,Nurse,2,Single,6151.0,22074,1,Y,No,13,3,1,80,0,19.0,4,3,19.0,2.0,1.0,9.0
1288105,31,Yes,Travel_Frequently,1060,Cardiology,1,3,Life Sciences,1,4,Female,54,3,1,Other,2,Single,2302.0,8319,1,Y,Yes,11,3,1,80,0,3.0,2,4,3.0,2.0,2.0,2.0
1518688,44,No,Travel_Rarely,935,Maternity,3,3,Life Sciences,1,1,Male,89,3,1,Nurse,1,Married,2362.0,14669,4,Y,No,12,3,3,80,0,10.0,4,4,3.0,2.0,1.0,2.0
1071499,42,No,Non-Travel,495,Neurology,2,1,Life Sciences,1,3,Male,37,3,4,Other,3,Married,4899.0,26582,0,Y,Yes,13,3,4,80,0,21.0,3,2,20.0,8.0,2.0,10.0
1704652,55,No,Travel_Rarely,282,Neurology,2,2,Medical,1,4,Female,58,1,5,Other,3,Married,4899.0,6992,4,Y,No,14,3,4,80,1,23.0,5,3,19.0,9.0,1.0,11.0
1074172,56,No,Travel_Rarely,206,Neurology,8,4,Life Sciences,1,4,Male,99,3,5,Administrative,2,Single,4899.0,4022,6,Y,No,14,3,1,80,0,10.0,4,3,7.0,3.0,7.0,7.0
1415953,40,No,Non-Travel,458,Maternity,16,2,Life Sciences,1,3,Male,74,3,1,Other,3,Divorced,3544.0,8532,9,Y,No,16,3,2,80,1,6.0,0,3,4.0,2.0,0.0,0.0
1492244,34,No,Travel_Rarely,943,Maternity,9,3,Life Sciences,1,4,Male,86,3,3,Nurse,4,Divorced,8500.0,5494,0,Y,No,11,3,4,80,1,10.0,0,2,9.0,7.0,1.0,6.0
1510065,40,No,Travel_Rarely,523,Maternity,2,3,Life Sciences,1,3,Male,98,3,2,Other,4,Single,4661.0,22455,1,Y,No,13,3,3,80,0,9.0,4,3,9.0,8.0,1.0,8.0
1338493,41,No,Travel_Frequently,1018,Cardiology,1,3,Marketing,1,3,Female,66,3,2,Nurse,1,Divorced,4103.0,4297,0,Y,No,17,3,4,80,1,10.0,2,3,9.0,3.0,1.0,7.0
1451242,35,No,Travel_Frequently,482,Maternity,4,4,Life Sciences,1,3,Male,87,3,2,Other,3,Single,4249.0,2690,1,Y,Yes,11,3,2,80,0,9.0,3,3,9.0,6.0,1.0,1.0
1265137,51,No,Travel_Rarely,770,Neurology,5,3,Life Sciences,1,3,Male,84,3,4,Administrative,2,Divorced,14026.0,17588,1,Y,Yes,11,3,2,80,1,10.0,2,3,5.0,9.0,0.0,10.0
1465164,38,No,Travel_Rarely,1009,Cardiology,2,2,Life Sciences,1,2,Female,31,3,2,Nurse,1,Divorced,6893.0,19461,3,Y,No,15,3,4,80,1,11.0,3,3,7.0,7.0,1.0,7.0
1420569,34,No,Travel_Rarely,507,Cardiology,15,2,Medical,1,3,Female,66,3,2,Nurse,1,Single,6125.0,23553,1,Y,No,12,3,4,80,0,10.0,6,4,10.0,8.0,1.0,6.0
1796375,25,No,Travel_Rarely,882,Maternity,19,1,Medical,1,4,Male,67,3,1,Nurse,4,Married,3669.0,9075,3,Y,No,11,3,3,80,3,7.0,6,2,3.0,2.0,1.0,2.0
1536328,58,Yes,Travel_Rarely,601,Cardiology,7,4,Medical,1,3,Female,53,2,3,Therapist,1,Married,10008.0,12023,7,Y,Yes,14,3,4,80,0,10.0,0,2,10.0,9.0,5.0,9.0
1346672,40,No,Travel_Rarely,329,Maternity,1,4,Life Sciences,1,2,Male,88,3,1,Nurse,2,Married,2387.0,6762,3,Y,No,22,4,3,80,1,7.0,3,3,4.0,2.0,0.0,3.0
1408258,36,No,Travel_Frequently,607,Cardiology,7,3,Marketing,1,1,Female,83,4,2,Nurse,1,Married,4639.0,2261,2,Y,No,16,3,4,80,1,17.0,2,2,15.0,7.0,6.0,13.0
1172129,48,No,Travel_Rarely,855,Neurology,4,3,Life Sciences,1,4,Male,54,3,3,Therapist,4,Single,7898.0,18706,1,Y,No,11,3,3,80,0,11.0,2,3,10.0,9.0,0.0,8.0
1525335,27,No,Travel_Rarely,1291,Cardiology,11,3,Medical,1,3,Female,98,4,1,Other,4,Married,2534.0,6527,8,Y,No,14,3,2,80,1,5.0,4,3,1.0,0.0,0.0,0.0
1138505,51,No,Travel_Rarely,1405,Maternity,11,2,Technical Degree,1,4,Female,82,2,4,Therapist,2,Single,13142.0,24439,3,Y,No,16,3,2,80,0,10.0,1,2,5.0,2.0,0.0,3.0
1792003,18,No,Non-Travel,1124,Maternity,1,3,Life Sciences,1,4,Female,97,3,1,Nurse,4,Single,1611.0,19305,1,Y,No,15,3,3,80,0,0.0,5,4,0.0,0.0,0.0,0.0
1584366,35,No,Travel_Rarely,817,Maternity,1,3,Medical,1,4,Female,60,2,2,Nurse,4,Married,5363.0,10846,0,Y,No,12,3,2,80,1,10.0,0,3,9.0,7.0,0.0,0.0
1224247,27,No,Travel_Frequently,793,Cardiology,2,1,Life Sciences,1,4,Male,43,1,2,Nurse,4,Single,5071.0,20392,3,Y,No,20,4,2,80,0,8.0,3,3,6.0,2.0,0.0,0.0
1081600,55,Yes,Travel_Rarely,267,Cardiology,13,4,Marketing,1,1,Male,85,4,4,Nurse,3,Single,13695.0,9277,6,Y,Yes,17,3,3,80,0,24.0,2,2,19.0,7.0,3.0,8.0
1665397,56,No,Travel_Rarely,1369,Maternity,23,3,Life Sciences,1,4,Male,68,3,4,Therapist,2,Married,13402.0,18235,4,Y,Yes,12,3,1,80,1,10.0,0,3,19.0,3.0,1.0,9.0
1073438,34,No,Non-Travel,999,Maternity,26,1,Technical Degree,1,1,Female,92,2,1,Other,3,Divorced,2029.0,15891,1,Y,No,20,4,3,80,3,5.0,2,3,5.0,4.0,0.0,0.0
1858522,40,No,Travel_Rarely,1202,Maternity,2,1,Medical,1,2,Female,89,4,2,Nurse,3,Divorced,6377.0,13888,5,Y,No,20,4,2,80,3,15.0,0,3,12.0,11.0,1.0,8.0
1528867,34,No,Travel_Rarely,285,Maternity,29,3,Medical,1,2,Male,86,3,2,Nurse,3,Married,5429.0,17491,4,Y,No,13,3,1,80,2,10.0,1,3,8.0,7.0,7.0,7.0
1648657,31,Yes,Travel_Frequently,703,Cardiology,2,3,Life Sciences,1,3,Female,90,2,1,Other,4,Single,2785.0,11882,7,Y,No,14,3,3,80,0,3.0,3,4,1.0,0.0,0.0,0.0
1805986,35,Yes,Travel_Frequently,662,Cardiology,18,4,Marketing,1,4,Female,67,3,2,Nurse,3,Married,4614.0,23288,0,Y,Yes,18,3,3,80,1,5.0,0,2,4.0,2.0,3.0,2.0
1272720,38,No,Travel_Frequently,693,Maternity,7,3,Life Sciences,1,4,Male,57,4,1,Other,3,Divorced,2610.0,15748,1,Y,No,11,3,4,80,3,4.0,2,3,4.0,2.0,0.0,3.0
1415194,34,No,Travel_Rarely,404,Maternity,2,4,Technical Degree,1,3,Female,98,3,2,Nurse,4,Single,6687.0,6163,1,Y,No,11,3,4,80,0,14.0,2,4,14.0,11.0,4.0,11.0
1176516,28,No,Travel_Rarely,736,Cardiology,26,3,Life Sciences,1,3,Male,48,2,2,Nurse,1,Married,4724.0,24232,1,Y,No,11,3,3,80,1,5.0,0,3,5.0,3.0,0.0,4.0
1542102,31,Yes,Travel_Rarely,330,Maternity,22,4,Medical,1,4,Male,98,3,2,Therapist,3,Married,6179.0,21057,1,Y,Yes,15,3,4,80,2,10.0,3,2,10.0,2.0,6.0,7.0
1872881,39,No,Travel_Rarely,1498,Cardiology,21,4,Life Sciences,1,1,Male,44,2,2,Nurse,4,Married,6120.0,3567,3,Y,Yes,12,3,4,80,2,8.0,2,4,5.0,4.0,1.0,4.0
1588882,51,No,Travel_Frequently,541,Cardiology,2,3,Marketing,1,2,Male,52,3,3,Nurse,2,Married,10596.0,15395,2,Y,No,11,3,2,80,0,14.0,5,3,4.0,2.0,3.0,2.0
1278061,41,No,Travel_Frequently,1200,Maternity,22,3,Life Sciences,1,4,Female,75,3,2,Other,4,Divorced,5467.0,13953,3,Y,Yes,14,3,1,80,2,12.0,4,2,6.0,2.0,3.0,3.0
1220976,37,No,Travel_Rarely,1439,Maternity,4,1,Life Sciences,1,3,Male,54,3,1,Other,3,Married,2996.0,5182,7,Y,Yes,15,3,4,80,0,8.0,2,3,6.0,4.0,1.0,3.0
1068192,33,No,Travel_Frequently,1111,Cardiology,5,1,Life Sciences,1,2,Male,61,3,2,Nurse,4,Married,9998.0,19293,6,Y,No,13,3,1,80,0,8.0,2,4,5.0,4.0,1.0,2.0
1633178,32,No,Travel_Rarely,499,Cardiology,2,1,Marketing,1,3,Male,36,3,2,Nurse,2,Married,4078.0,20497,0,Y,Yes,13,3,1,80,3,4.0,3,2,3.0,2.0,1.0,2.0
1432591,39,No,Non-Travel,1485,Maternity,25,2,Life Sciences,1,3,Male,71,3,3,Nurse,3,Married,10920.0,3449,3,Y,No,21,4,2,80,1,13.0,2,3,6.0,4.0,0.0,5.0
1844995,25,No,Travel_Rarely,1372,Cardiology,18,1,Life Sciences,1,1,Male,93,4,2,Nurse,3,Married,6232.0,12477,2,Y,No,11,3,2,80,0,6.0,3,2,3.0,2.0,1.0,2.0
1162157,52,No,Travel_Frequently,322,Maternity,28,2,Medical,1,4,Female,59,4,4,Therapist,3,Married,13247.0,9731,2,Y,Yes,11,3,2,80,1,24.0,3,2,5.0,3.0,0.0,2.0
1084924,43,No,Travel_Rarely,930,Maternity,6,3,Medical,1,1,Female,73,2,2,Other,3,Single,4081.0,20003,1,Y,Yes,14,3,1,80,0,20.0,3,1,20.0,7.0,1.0,8.0
1229066,27,No,Travel_Rarely,205,Cardiology,10,3,Marketing,1,4,Female,98,2,2,Nurse,4,Married,5769.0,7100,1,Y,Yes,11,3,4,80,0,6.0,3,3,6.0,2.0,4.0,4.0
1526314,27,Yes,Travel_Rarely,135,Maternity,17,4,Life Sciences,1,4,Female,51,3,1,Other,3,Single,2394.0,25681,1,Y,Yes,13,3,4,80,0,8.0,2,3,8.0,2.0,7.0,7.0
1339537,26,No,Travel_Rarely,683,Maternity,2,1,Medical,1,1,Male,36,2,1,Other,4,Single,3904.0,4050,0,Y,No,12,3,4,80,0,5.0,2,3,4.0,3.0,1.0,1.0
1112703,42,No,Travel_Rarely,1147,Neurology,10,3,Human Resources,1,3,Female,31,3,4,Administrative,1,Married,4899.0,16616,0,Y,No,14,3,3,80,1,21.0,5,3,20.0,7.0,0.0,9.0
1768835,52,No,Travel_Rarely,258,Maternity,8,4,Other,1,3,Female,54,3,1,Nurse,1,Married,2950.0,17363,9,Y,No,13,3,3,80,0,12.0,2,1,5.0,4.0,0.0,4.0
1742081,37,No,Travel_Rarely,1462,Maternity,11,3,Medical,1,1,Female,94,3,1,Nurse,3,Single,3629.0,19106,4,Y,No,18,3,1,80,0,8.0,6,3,3.0,2.0,0.0,2.0
1729034,35,No,Travel_Frequently,200,Maternity,18,2,Life Sciences,1,3,Male,60,3,3,Therapist,4,Single,9362.0,19944,2,Y,No,11,3,3,80,0,10.0,2,3,2.0,2.0,2.0,2.0
1141939,25,No,Travel_Rarely,949,Maternity,1,3,Technical Degree,1,1,Male,81,3,1,Nurse,4,Married,3229.0,4910,4,Y,No,11,3,2,80,1,7.0,2,2,3.0,2.0,0.0,2.0
1115350,26,No,Travel_Rarely,652,Maternity,7,3,Other,1,3,Male,100,4,1,Nurse,1,Single,3578.0,23577,0,Y,No,12,3,4,80,0,8.0,2,3,7.0,7.0,0.0,7.0
1218088,29,No,Travel_Rarely,332,Neurology,17,3,Other,1,2,Male,51,2,3,Other,1,Single,7988.0,9769,1,Y,No,13,3,1,80,0,10.0,3,2,10.0,9.0,0.0,9.0
1246982,49,No,Travel_Frequently,1475,Maternity,28,2,Life Sciences,1,1,Male,97,2,2,Nurse,1,Single,4284.0,22710,3,Y,No,20,4,1,80,0,20.0,2,3,4.0,3.0,1.0,3.0
1458822,29,Yes,Travel_Frequently,337,Maternity,14,1,Other,1,3,Female,84,3,3,Nurse,4,Single,7553.0,22930,0,Y,Yes,12,3,1,80,0,9.0,1,3,8.0,7.0,7.0,7.0
1699413,54,No,Travel_Rarely,971,Maternity,1,3,Medical,1,4,Female,54,3,4,Administrative,4,Single,4899.0,5652,6,Y,No,19,3,4,80,0,10.0,3,2,20.0,7.0,1.0,7.0
1620973,58,No,Travel_Rarely,1055,Maternity,1,3,Medical,1,4,Female,76,3,5,Administrative,1,Married,4899.0,22456,3,Y,Yes,21,4,3,80,1,10.0,3,3,9.0,8.0,1.0,5.0
1793695,55,No,Travel_Rarely,1136,Maternity,1,4,Medical,1,2,Male,81,4,4,Administrative,4,Divorced,14732.0,12414,2,Y,No,13,3,4,80,2,10.0,4,4,7.0,7.0,0.0,0.0
1583611,36,No,Travel_Rarely,1174,Cardiology,3,4,Marketing,1,1,Female,99,3,2,Nurse,2,Single,9278.0,20763,3,Y,Yes,16,3,4,80,0,15.0,3,3,5.0,4.0,0.0,1.0
1792620,31,Yes,Travel_Frequently,667,Cardiology,1,4,Life Sciences,1,2,Female,50,1,1,Other,3,Single,1359.0,16154,1,Y,No,12,3,2,80,0,1.0,3,3,1.0,0.0,0.0,0.0
1225271,30,No,Travel_Rarely,855,Cardiology,7,4,Marketing,1,4,Female,73,3,2,Nurse,1,Divorced,4779.0,12761,7,Y,No,14,3,2,80,2,8.0,3,3,3.0,2.0,0.0,2.0
1703058,31,No,Travel_Rarely,182,Maternity,8,5,Life Sciences,1,1,Female,93,3,4,Administrative,2,Single,16422.0,8847,3,Y,No,11,3,3,80,0,9.0,3,4,3.0,2.0,1.0,0.0
1613258,34,No,Travel_Frequently,560,Maternity,1,4,Other,1,4,Male,91,3,1,Other,1,Divorced,2996.0,20284,5,Y,No,14,3,3,80,2,10.0,2,3,4.0,3.0,1.0,3.0
1611839,31,Yes,Travel_Rarely,202,Maternity,8,3,Life Sciences,1,1,Female,34,2,1,Other,2,Single,1261.0,22262,1,Y,No,12,3,3,80,0,1.0,3,4,1.0,0.0,0.0,0.0
1434118,27,No,Travel_Rarely,1377,Maternity,11,1,Life Sciences,1,2,Male,91,3,1,Nurse,1,Married,2099.0,7679,0,Y,No,14,3,2,80,0,6.0,3,4,5.0,0.0,1.0,4.0
